date,restaurant_id,guests,revenue
2024-04-03,1,100,180877.0
2024-04-04,1,65,107147.0
2024-04-05,1,103,136866.0
2024-04-06,1,129,203269.0
2024-04-07,1,105,182241.0
2024-04-08,1,68,99876.0
2024-04-09,1,83,113443.0
2024-04-10,1,90,140309.0
2024-04-11,1,112,138647.0
2024-04-12,1,111,170289.0
2024-04-13,1,153,269270.0
2024-04-14,1,91,144665.0
2024-04-15,1,54,75489.0
2024-04-16,1,68,101881.0
2024-04-17,1,80,138858.0
2024-04-18,1,111,167794.0
2024-04-19,1,117,90697.05
2024-04-20,1,140,234569.0
2024-04-21,1,114,210438.0
2024-04-22,1,67,93991.0
2024-04-23,1,58,81025.0
2024-04-24,1,83,111432.0
2024-04-25,1,81,108685.0
2024-04-26,1,121,161687.0
2024-04-27,1,142,211249.0
2024-04-28,1,125,175440.0
2024-04-29,1,82,135352.0
2024-04-30,1,70,98159.0
2024-05-01,1,133,191096.0
2024-05-02,1,119,200802.0
2024-05-03,1,151,214573.0
2024-05-04,1,170,292812.0
2024-05-05,1,115,169364.0
2024-05-06,1,91,161488.0
2024-05-07,1,76,121311.0
2024-05-08,1,83,102974.0
2024-05-09,1,99,137645.0
2024-05-10,1,118,218668.0
2024-05-11,1,140,220554.0
2024-05-12,1,123,197611.0
2024-05-13,1,65,106286.0
2024-05-14,1,72,91898.0
2024-05-15,1,81,122982.0
2024-05-16,1,99,141209.0
2024-05-17,1,121,189258.0
2024-05-18,1,196,331383.0
2024-05-19,1,152,240664.0
2024-05-20,1,73,93061.0
2024-05-21,1,58,81821.0
2024-05-22,1,65,95604.0
2024-05-23,1,104,149661.0
2024-05-24,1,100,165743.0
2024-05-25,1,131,205936.0
2024-05-26,1,127,185798.0
2024-05-27,1,55,76676.0
2024-05-28,1,99,127863.0
2024-05-29,1,189,244051.0
2024-05-30,1,93,166604.0
2024-05-31,1,122,208069.0
2024-06-01,1,105,150543.0
2024-06-02,1,124,191122.0
2024-06-03,1,68,89312.0
2024-06-04,1,89,146159.0
2024-06-05,1,96,140135.0
2024-06-06,1,136,207269.0
2024-06-07,1,128,209962.0
2024-06-08,1,126,191715.0
2024-06-09,1,100,146652.0
2024-06-10,1,62,103256.0
2024-06-11,1,96,137785.0
2024-06-12,1,83,115412.0
2024-06-13,1,110,141065.0
2024-06-14,1,116,190556.0
2024-06-15,1,146,235505.0
2024-06-16,1,119,156617.0
2024-06-17,1,51,82313.0
2024-06-18,1,59,84410.0
2024-06-19,1,84,110121.0
2024-06-20,1,108,189047.0
2024-06-21,1,109,178232.0
2024-06-22,1,128,181037.0
2024-06-23,1,119,199280.0
2024-06-24,1,59,89683.0
2024-06-25,1,91,132310.0
2024-06-26,1,87,140015.0
2024-06-27,1,101,131359.0
2024-06-28,1,124,219362.0
2024-06-29,1,175,249111.0
2024-06-30,1,107,171273.0
2024-07-01,1,59,84574.0
2024-07-02,1,88,136251.0
2024-07-03,1,94,125829.0
2024-07-04,1,121,191530.0
2024-07-05,1,106,168671.0
2024-07-06,1,114,134243.0
2024-07-07,1,95,148359.0
2024-07-08,1,85,143021.0
2024-07-09,1,105,178811.0
2024-07-10,1,95,145025.0
2024-07-11,1,100,145448.0
2024-07-12,1,153,253937.0
2024-07-13,1,130,223677.0
2024-07-14,1,127,224455.0
2024-07-15,1,74,116769.0
2024-07-16,1,75,105792.5
2024-07-17,1,87,108379.0
2024-07-18,1,106,142255.0
2024-07-19,1,118,166124.0
2024-07-20,1,178,280398.0
2024-07-21,1,106,176729.0
2024-07-22,1,97,148370.0
2024-07-23,1,52,73200.0
2024-07-24,1,88,132017.0
2024-07-25,1,98,172248.0
2024-07-26,1,96,155959.0
2024-07-27,1,126,214816.0
2024-07-28,1,100,144879.0
2024-07-29,1,66,109541.0
2024-07-30,1,75,105792.5
2024-07-31,1,87,140702.0
2024-08-01,1,101,139353.0
2024-08-02,1,116,170857.0
2024-08-03,1,148,241610.0
2024-08-04,1,106,194755.0
2024-08-05,1,78,127861.0
2024-08-06,1,80,122647.0
2024-08-07,1,73,110250.0
2024-08-08,1,94,186364.0
2024-08-09,1,121,191415.0
2024-08-10,1,142,212995.0
2024-08-11,1,100,135460.0
2024-08-12,1,83,139119.0
2024-08-13,1,75,116712.0
2024-08-14,1,116,206379.0
2024-08-15,1,124,150937.0
2024-08-16,1,121,230195.0
2024-08-17,1,123,180915.0
2024-08-18,1,86,139944.0
2024-08-19,1,58,74151.0
2024-08-20,1,94,172768.0
2024-08-21,1,100,150534.0
2024-08-22,1,78,108295.0
2024-08-23,1,108,172302.0
2024-08-24,1,111,180615.0
2024-08-25,1,95,119972.0
2024-08-26,1,54,71033.0
2024-08-27,1,58,85410.0
2024-08-28,1,85,136769.0
2024-08-29,1,88,131348.0
2024-08-30,1,94,138864.0
2024-08-31,1,123,198833.0
2024-09-01,1,47,75803.0
2024-09-02,1,67,95143.0
2024-09-03,1,42,59284.0
2024-09-04,1,105,137334.0
2024-09-05,1,115,190125.0
2024-09-06,1,110,164348.0
2024-09-07,1,117,202448.0
2024-09-08,1,107,151348.0
2024-09-09,1,92,112733.0
2024-09-10,1,61,92489.0
2024-09-11,1,96,136411.0
2024-09-12,1,110,172278.0
2024-09-13,1,105,168255.0
2024-09-14,1,116,142745.0
2024-09-15,1,102,148501.0
2024-09-16,1,63,87575.0
2024-09-17,1,63,79464.0
2024-09-18,1,77,119777.0
2024-09-19,1,107,166456.0
2024-09-20,1,79,132927.0
2024-09-21,1,144,202234.0
2024-09-22,1,130,179334.0
2024-09-23,1,59,92984.0
2024-09-24,1,84,120534.0
2024-09-25,1,85,111793.0
2024-09-26,1,79,113250.0
2024-09-27,1,125,171428.0
2024-09-28,1,133,220554.0
2024-09-29,1,102,164331.0
2024-09-30,1,92,152718.0
2024-10-01,1,78,110556.0
2024-10-02,1,77,126300.0
2024-10-03,1,83,122224.0
2024-10-04,1,96,152826.0
2024-10-05,1,140,220554.0
2024-10-06,1,112,177609.0
2024-10-07,1,67,95143.0
2024-10-08,1,59,76168.0
2024-10-09,1,87,143900.0
2024-10-10,1,89,124216.0
2024-10-11,1,112,168339.0
2024-10-12,1,130,237123.0
2024-10-13,1,107,182462.0
2024-10-14,1,72,109083.0
2024-10-15,1,59,92021.0
2024-10-16,1,80,127941.0
2024-10-17,1,67,81677.0
2024-10-18,1,127,170666.0
2024-10-19,1,148,206626.0
2024-10-20,1,67,94431.0
2024-10-21,1,54,79887.0
2024-10-22,1,77,118051.0
2024-10-23,1,74,121117.0
2024-10-24,1,89,138144.0
2024-10-25,1,90,126711.0
2024-10-26,1,129,171188.0
2024-10-27,1,112,192342.0
2024-10-28,1,59,86645.0
2024-10-29,1,77,117983.0
2024-10-30,1,90,118948.0
2024-10-31,1,99,141209.0
2024-11-01,1,81,116002.0
2024-11-02,1,101,158548.0
2024-11-03,1,127,186144.0
2024-11-04,1,91,116349.0
2024-11-05,1,95,125162.0
2024-11-06,1,90,128631.0
2024-11-07,1,91,127982.0
2024-11-08,1,133,219282.0
2024-11-09,1,142,278746.0
2024-11-10,1,96,160215.0
2024-11-11,1,68,103692.0
2024-11-12,1,72,105950.0
2024-11-13,1,56,72606.0
2024-11-14,1,93,120591.0
2024-11-15,1,88,162893.0
2024-11-16,1,245,415635.0
2024-11-17,1,99,153762.0
2024-11-18,1,73,101437.0
2024-11-19,1,78,93190.0
2024-11-20,1,101,134868.0
2024-11-21,1,94,63798.3
2024-11-22,1,18,27166.0
2024-11-23,1,121,183178.0
2024-11-24,1,77,110923.0
2024-11-25,1,58,83552.0
2024-11-26,1,79,116201.0
2024-11-27,1,86,126079.0
2024-11-28,1,80,117653.0
2024-11-29,1,99,163800.0
2024-11-30,1,104,151108.0
2024-12-01,1,84,131885.0
2024-12-02,1,56,94519.0
2024-12-03,1,91,137379.0
2024-12-04,1,78,111384.0
2024-12-05,1,79,109469.0
2024-12-06,1,80,118051.0
2024-12-07,1,136,192048.0
2024-12-08,1,100,153709.0
2024-12-09,1,80,119953.0
2024-12-10,1,84,121935.0
2024-12-11,1,63,93034.0
2024-12-12,1,89,146004.0
2024-12-13,1,133,220214.0
2024-12-14,1,110,173850.0
2024-12-15,1,110,174192.0
2024-12-16,1,58,92137.0
2024-12-17,1,74,108279.0
2024-12-18,1,64,95906.0
2024-12-19,1,107,181527.0
2024-12-20,1,121,168928.0
2024-12-21,1,138,368144.45
2024-12-22,1,95,157285.0
2024-12-23,1,65,112945.0
2024-12-24,1,63,93558.0
2024-12-25,1,82,125534.0
2024-12-26,1,81,112995.0
2024-12-27,1,103,152619.0
2024-12-28,1,139,244659.0
2024-12-29,1,94,138622.0
2024-12-30,1,52,72251.0
2024-12-31,1,93,117429.0
2025-01-01,1,68,94237.0
2025-01-02,1,88,116466.0
2025-01-03,1,138,211113.0
2025-01-04,1,149,274058.0
2025-01-05,1,106,191732.0
2025-01-06,1,92,122978.0
2025-01-07,1,84,132852.0
2025-01-08,1,115,162162.0
2025-01-09,1,117,172780.0
2025-01-10,1,138,235161.0
2025-01-11,1,118,169399.0
2025-01-12,1,57,88901.0
2025-01-13,1,81,131387.0
2025-01-14,1,62,83211.0
2025-01-15,1,82,110622.0
2025-01-16,1,114,164436.0
2025-01-17,1,77,129332.0
2025-01-18,1,112,184406.0
2025-01-19,1,60,89658.0
2025-01-20,1,56,84221.0
2025-01-21,1,63,99250.0
2025-01-22,1,100,140037.0
2025-01-23,1,110,178177.0
2025-01-24,1,77,109653.0
2025-01-25,1,100,189341.0
2025-01-26,1,99,168929.0
2025-01-27,1,50,64102.0
2025-01-28,1,57,87233.0
2025-01-29,1,97,155358.0
2025-01-30,1,92,126981.0
2025-01-31,1,119,174648.0
2025-02-01,1,122,187813.0
2025-02-02,1,130,196651.0
2025-02-03,1,56,88213.0
2025-02-04,1,61,82201.0
2025-02-05,1,98,129467.0
2025-02-06,1,89,144085.0
2025-02-07,1,113,167191.0
2025-02-08,1,116,159216.0
2025-02-09,1,107,173404.0
2025-02-10,1,59,67173.0
2025-02-11,1,77,95613.0
2025-02-12,1,62,100264.0
2025-02-13,1,83,156854.0
2025-02-14,1,135,198620.0
2025-02-15,1,87,119625.0
2025-02-16,1,101,131657.0
2025-02-17,1,65,113567.0
2025-02-18,1,66,91474.0
2025-02-19,1,84,125575.0
2025-02-20,1,102,158767.0
2025-02-21,1,118,183169.0
2025-02-22,1,122,212939.0
2025-02-23,1,119,161144.0
2025-02-24,1,63,87816.0
2025-02-25,1,66,83947.0
2025-02-26,1,86,125702.0
2025-02-27,1,76,117775.0
2025-02-28,1,113,186889.0
2025-03-01,1,138,204966.0
2025-03-02,1,89,121218.0
2025-03-03,1,82,131566.0
2025-03-04,1,70,100246.0
2025-03-05,1,0,0.0
2025-03-06,1,77,90118.0
2025-03-07,1,106,155917.0
2025-03-08,1,190,294429.0
2025-03-09,1,86,133504.0
2025-03-10,1,73,109093.0
2025-03-11,1,77,115239.0
2025-03-12,1,86,125702.0
2025-03-13,1,75,116704.0
2025-03-14,1,99,150726.0
2025-03-15,1,245,415635.0
2025-03-16,1,101,137338.0
2025-03-17,1,17,23847.0
2025-03-18,1,187,264202.0
2025-03-19,1,95,170474.0
2025-03-20,1,93,127140.0
2025-03-21,1,92,162812.0
2025-03-22,1,140,220554.0
2025-03-23,1,124,188016.0
2025-03-24,1,83,116627.0
2025-03-25,1,67,102179.0
2025-03-26,1,85,107837.0
2025-03-27,1,105,150688.0
2025-03-28,1,176,249765.0
2025-03-29,1,144,215307.0
2025-03-30,1,102,139025.0
2025-03-31,1,62,75522.0
2025-04-01,1,82,135041.0
2025-04-02,1,74,93771.0
2025-04-03,1,121,155151.0
2025-04-04,1,123,232119.0
2025-04-05,1,156,256038.0
2025-04-06,1,98,162538.0
2025-04-07,1,65,87767.0
2025-04-08,1,73,94134.0
2025-04-09,1,63,84138.0
2025-04-10,1,103,133348.0
2025-04-11,1,133,403066.9
2025-04-12,1,170,287850.0
2025-04-13,1,100,188603.0
2025-04-14,1,57,79618.0
2025-04-15,1,77,92768.0
2025-04-16,1,78,110099.0
2025-04-17,1,95,169418.0
2025-04-18,1,128,242708.0
2025-04-19,1,145,191505.0
2025-04-20,1,96,155428.0
2025-04-21,1,82,120459.0
2025-04-22,1,76,90551.0
2025-04-23,1,77,104456.0
2025-04-24,1,125,176919.0
2025-04-25,1,132,175568.0
2025-04-26,1,195,253032.0
2025-04-27,1,106,190006.0
2025-04-28,1,58,84693.0
2025-04-29,1,86,132729.0
2025-04-30,1,88,109915.0
2025-05-01,1,121,186702.0
2025-05-02,1,156,210621.0
2025-05-03,1,119,208335.0
2025-05-04,1,127,197265.0
2025-05-05,1,80,106932.0
2025-05-06,1,80,111673.0
2025-05-07,1,87,145639.0
2025-05-08,1,91,124775.0
2025-05-09,1,147,224072.0
2025-05-10,1,162,238634.0
2025-05-11,1,83,116618.0
2025-05-12,1,63,92901.0
2025-05-13,1,47,64036.0
2025-05-14,1,80,108058.0
2025-05-15,1,127,177988.0
2025-05-16,1,170,235496.0
2025-05-17,1,151,246650.0
2025-05-18,1,92,125009.0
2025-05-19,1,52,75941.0
2025-05-20,1,57,81590.0
2025-05-21,1,114,181190.0
2025-05-22,1,99,149324.0
2025-05-23,1,125,237798.0
2025-05-24,1,151,220291.0
2025-05-25,1,105,177276.0
2025-05-26,1,71,98461.0
2025-05-27,1,89,114344.0
2025-05-28,1,89,118293.0
2025-05-29,1,98,127524.0
2025-05-30,1,120,161995.0
2025-05-31,1,161,224022.0
2025-06-01,1,121,163084.0
2025-06-02,1,85,122076.0
2025-06-03,1,88,136705.0
2025-06-04,1,86,106840.0
2025-06-05,1,84,96375.0
2025-06-06,1,160,290347.0
2025-06-07,1,155,230997.0
2025-06-08,1,146,237211.0
2025-06-09,1,65,112552.0
2025-06-10,1,71,116948.0
2025-06-11,1,102,137285.0
2025-06-12,1,135,181330.0
2025-06-13,1,151,201478.0
2025-06-14,1,140,265187.0
2025-06-15,1,87,114436.0
2025-06-16,1,61,83792.0
2025-06-17,1,78,106304.0
2025-06-18,1,84,101196.0
2025-06-19,1,132,229193.0
2025-06-20,1,101,193183.0
2025-06-21,1,149,202550.0
2025-06-22,1,79,110969.0
2025-06-23,1,67,82586.0
2025-06-24,1,62,93463.0
2025-06-25,1,72,99767.0
2025-06-26,1,114,164853.0
2025-06-27,1,123,198276.0
2025-06-28,1,122,182194.0
2025-06-29,1,95,140237.0
2025-06-30,1,70,105876.0
2025-07-01,1,55,78474.0
2025-07-02,1,112,174598.0
2025-07-03,1,126,199992.0
2025-07-04,1,138,247161.0
2025-07-05,1,171,220554.0
2025-07-06,1,108,142950.0
2025-07-07,1,72,103288.0
2025-07-08,1,91,128277.0
2025-07-09,1,94,122435.0
2025-07-10,1,93,137591.0
2025-07-11,1,245,415635.0
2025-07-12,1,122,188717.0
2025-07-13,1,97,163473.0
2025-07-14,1,62,86306.0
2025-07-15,1,85,138710.0
2025-07-16,1,98,143040.0
2025-07-17,1,87,124849.0
2025-07-18,1,122,205536.0
2025-07-19,1,171,267579.0
2025-07-20,1,103,176276.0
2025-07-21,1,68,100198.0
2025-07-22,1,93,145729.0
2025-07-23,1,107,171047.0
2025-07-24,1,80,121522.0
2025-07-25,1,120,223319.0
2025-07-26,1,175,222777.0
2025-07-27,1,105,162936.0
2025-07-28,1,61,79017.0
2025-07-29,1,66,96582.0
2025-07-30,1,126,250298.0
2025-07-31,1,109,157935.0
2025-08-01,1,131,174823.0
2025-08-02,1,159,258754.0
2025-08-03,1,93,117511.0
2025-08-04,1,68,89133.0
2025-08-05,1,70,114038.0
2025-08-06,1,101,141423.0
2025-08-07,1,116,152869.0
2025-08-08,1,146,244189.0
2025-08-09,1,127,223039.0
2025-08-10,1,105,167201.0
2025-08-11,1,71,92867.0
2025-08-12,1,96,133815.0
2025-08-13,1,83,115204.0
2025-08-14,1,114,151023.0
2025-08-15,1,157,207697.0
2025-08-16,1,101,159691.0
2025-08-17,1,245,330341.0
2025-08-18,1,71,88409.0
2025-08-19,1,74,105234.0
2025-08-20,1,105,156470.0
2025-08-21,1,106,182100.0
2025-08-22,1,96,152428.0
2025-08-23,1,167,256659.0
2025-08-24,1,105,174671.0
2025-08-25,1,61,87705.0
2025-08-26,1,62,86106.0
2025-08-27,1,100,172938.0
2025-08-28,1,97,132399.0
2025-08-29,1,129,202930.0
2025-08-30,1,144,224356.0
2025-08-31,1,100,142741.0
2025-09-01,1,71,93668.0
2025-09-02,1,67,97165.0
2025-09-03,1,81,97733.0
2025-09-04,1,83,124175.0
2025-09-05,1,141,234861.0
2025-09-06,1,149,208305.0
2025-09-07,1,98,161087.0
2025-09-08,1,73,103963.0
2025-09-09,1,63,87328.0
2025-09-10,1,90,129402.0
2025-09-11,1,107,163341.0
2025-09-12,1,105,147594.0
2025-09-13,1,141,235741.0
2025-09-14,1,116,175003.0
2025-09-15,1,75,99047.0
2025-09-16,1,81,109040.0
2025-09-17,1,83,124582.0
2025-09-18,1,94,133121.0
2025-09-19,1,136,197195.0
2025-09-20,1,121,232482.0
2025-09-21,1,79,132101.0
2025-09-22,1,74,106625.0
2025-09-23,1,95,140774.0
2025-09-24,1,70,97680.0
2025-09-25,1,70,87212.0
2025-09-26,1,114,216677.0
2025-09-27,1,156,256833.0
2025-09-28,1,110,171414.0
2025-09-29,1,53,76771.0
2025-09-30,1,82,132332.0
2025-10-01,1,89,121810.0
2025-10-02,1,76,115157.0
2025-10-03,1,110,185519.0
2025-10-04,1,174,314373.0
2025-10-05,1,119,177281.0
2025-10-06,1,66,89955.0
2025-10-07,1,81,116300.0
2025-10-08,1,106,135203.0
2025-10-09,1,86,111078.0
2025-10-10,1,108,147954.0
2025-10-11,1,125,191627.0
2025-10-12,1,118,152791.0
2025-10-13,1,62,91538.0
2025-10-14,1,100,160301.0
2025-10-15,1,60,92558.0
2025-10-16,1,116,170328.0
2025-10-17,1,117,176561.0
2025-10-18,1,143,197555.0
2025-10-19,1,111,190113.0
2025-10-20,1,82,119083.0
2025-10-21,1,57,70620.0
2025-10-22,1,59,81018.0
2025-10-23,1,88,141209.0
2025-10-24,1,113,168204.0
2025-10-25,1,135,204636.0
2025-10-26,1,102,141296.0
2025-10-27,1,67,95143.0
2025-10-28,1,72,112031.0
2025-10-29,1,83,126706.0
2025-10-30,1,82,99480.0
2025-10-31,1,76,110180.0
2025-11-01,1,143,235176.0
2025-11-02,1,110,174279.0
2025-11-03,1,57,79708.0
2025-11-04,1,66,100790.0
2025-11-05,1,80,111560.0
2025-11-06,1,103,160671.0
2025-11-07,1,166,257688.0
2025-11-08,1,152,241794.0
2025-11-09,1,117,171443.0
2025-11-10,1,61,93004.0
2025-11-11,1,83,124258.0
2025-11-12,1,103,150303.0
2025-11-13,1,107,172340.0
2025-11-14,1,97,150211.0
2025-11-15,1,119,182520.0
2025-11-16,1,88,138068.0
2025-11-17,1,54,87118.0
2025-11-18,1,81,98149.0
2025-11-19,1,74,107649.0
2025-11-20,1,85,120058.0
2025-11-21,1,116,202066.0
2025-11-22,1,136,193737.0
2025-11-23,1,0,0.0
2025-11-24,1,57,92004.0
2025-11-25,1,64,76477.0
2025-11-26,1,79,121262.0
2025-11-27,1,73,104781.0
2025-11-28,1,100,158502.0
2025-11-29,1,111,195513.0
2025-11-30,1,88,131574.0
2025-12-01,1,83,108092.0
2025-12-02,1,67,74338.0
2025-12-03,1,79,106062.0
2025-12-04,1,89,125795.0
2025-12-05,1,117,173536.0
2025-12-06,1,106,189262.0
2025-12-07,1,79,143356.0
2025-12-08,1,60,82562.0
2025-12-09,1,68,91619.0
2025-12-10,1,95,137184.0
2025-12-11,1,88,143932.0
2025-12-12,1,130,194228.0
2025-12-13,1,100,140487.0
2025-12-14,1,116,161840.0
2025-12-15,1,57,87774.0
2025-12-16,1,55,98669.0
2025-12-17,1,65,93280.0
2025-12-18,1,99,144039.0
2025-12-19,1,110,179947.0
2025-12-20,1,126,194868.0
2025-12-21,1,108,138143.0
2025-12-22,1,80,114982.0
2025-12-23,1,45,76707.0
2025-12-24,1,72,115123.0
2025-12-25,1,66,93288.0
2025-12-26,1,141,231465.0
2025-12-27,1,134,202618.0
2025-12-28,1,130,201720.0
2025-12-29,1,51,83799.0
2025-12-30,1,77,106889.0
2025-12-31,1,111,328643.25
2026-01-01,1,110,129976.0
2026-01-02,1,151,258169.0
2026-01-03,1,142,250221.0
2026-01-04,1,115,189375.0
2026-01-05,1,77,128853.0
2026-01-06,1,101,158590.0
2026-01-07,1,112,161839.0
2026-01-08,1,91,136222.0
2026-01-09,1,70,98487.0
2026-01-10,1,245,415635.0
2026-01-11,1,114,197414.0
2026-01-12,1,57,82064.0
2026-01-13,1,75,77911.0
2026-01-14,1,75,102016.0
2026-01-15,1,110,146901.0
2026-01-16,1,128,232375.0
2026-01-17,1,155,230677.0
2026-01-18,1,73,127703.0
2026-01-19,1,59,92248.0
2026-01-20,1,73,105635.0
2026-01-21,1,94,139693.0
2026-01-22,1,87,123193.0
2026-01-23,1,156,240272.0
2026-01-24,1,152,202763.0
2026-01-25,1,127,208900.0
2026-01-26,1,57,76254.0
2026-01-27,1,88,134504.0
2026-01-28,1,93,137870.0
2026-01-29,1,91,117145.0
2026-01-30,1,132,202563.0
2026-01-31,1,134,231820.0
2026-02-01,1,117,156704.0
2026-02-02,1,68,88376.0
2026-02-03,1,73,115733.0
2026-02-04,1,62,80318.0
2026-02-05,1,115,221256.0
2026-02-06,1,107,188519.0
2026-02-07,1,114,165441.0
2026-02-08,1,130,228049.0
2026-02-09,1,68,78666.0
2026-02-10,1,72,115980.0
2026-02-11,1,88,148941.0
2026-02-12,1,110,158513.0
2026-02-13,1,110,162622.0
2026-02-14,1,161,254125.0
2026-02-15,1,91,151876.0
2026-02-16,1,57,81914.0
2026-02-17,1,69,96384.0
2026-02-18,1,65,85965.0
2026-02-19,1,115,140477.0
2026-02-20,1,103,165506.0
2026-02-21,1,157,250395.0
2026-02-22,1,117,219671.0
2026-02-23,1,83,126163.0
2026-02-24,1,77,95027.0
2026-02-25,1,74,92535.0
2026-02-26,1,99,133734.0
2026-02-27,1,94,123727.0
2026-02-28,1,150,245206.0
2026-03-01,1,105,192672.0
2026-03-02,1,61,84362.0
2026-03-03,1,81,107620.0
2026-03-04,1,96,134610.0
2026-03-05,1,71,101230.0
2026-03-06,1,135,260454.0
2026-03-07,1,156,253576.0
2026-03-08,1,135,241403.0
2026-03-09,1,70,103959.0
2026-03-10,1,66,79134.0
2026-03-11,1,76,101648.0
2026-03-12,1,99,142467.0
2026-03-13,1,138,220981.0
2026-03-14,1,167,220309.0
2026-03-15,1,124,218328.0
2026-03-16,1,94,140722.0
2026-03-17,1,101,149397.0
2026-03-18,1,78,104816.0
2026-03-19,1,97,169831.0
2026-03-20,1,120,188683.0
2026-03-21,1,127,192642.0
2026-03-22,1,109,177383.0
2026-03-23,1,88,127765.0
2026-03-24,1,81,113008.0
2026-03-25,1,88,156446.0
2026-03-26,1,118,201775.0
2026-03-27,1,112,198093.0
2026-03-28,1,152,250349.0
2026-03-29,1,108,145465.0
2026-03-30,1,63,97600.0
2026-03-31,1,76,101632.0
2026-04-01,1,117,176158.0
2026-04-02,1,90,111241.0
2026-04-03,1,97,121966.0
2026-04-04,1,0,0.0
2026-04-05,1,118,156885.0
2026-04-06,1,78,95135.0
2026-04-07,1,84,116442.0
2026-04-08,1,90,145611.0
2026-04-09,1,81,128155.0
2026-04-10,1,150,212376.0
2026-04-11,1,184,294973.0
2026-04-12,1,85,149374.0
2026-04-13,1,62,95143.0
2026-04-14,1,78,107210.0
2026-04-15,1,84,126139.0
2026-04-16,1,87,123777.0
2026-04-17,1,168,262399.0
2026-04-18,1,179,297908.0
2026-04-19,1,91,148831.0
2026-04-20,1,98,164493.0
2026-04-21,1,83,140121.0
2026-04-22,1,132,176553.0
2026-04-23,1,102,184090.0
2026-04-24,1,137,212916.0
2026-04-25,1,146,276594.0
2026-04-26,1,152,254361.0
2026-04-27,1,67,95143.0
2026-04-28,1,73,94638.0
2026-04-29,1,92,129035.0
2026-04-30,1,94,138295.0
2026-05-01,1,152,258922.0
2026-05-02,1,185,307811.0
2026-05-03,1,117,168077.0
2026-05-04,1,68,119850.0
2026-05-05,1,79,121055.0
2026-05-06,1,104,157268.0
2026-05-07,1,129,164311.0
2026-05-08,1,108,193178.0
2026-05-09,1,195,322398.0
2026-05-10,1,92,149482.0
2026-05-11,1,70,108571.0
2026-05-12,1,76,107570.0
2026-05-13,1,94,142017.0
2026-05-14,1,115,184365.0
2026-05-15,1,167,279322.0
2026-05-16,1,103,151965.0
2026-05-17,1,111,194153.0
2026-05-18,1,77,111970.0
2026-05-19,1,86,129435.0
2026-05-20,1,102,140037.0
2026-05-21,1,0,0.0
2026-05-22,1,136,241487.0
